"SAMPLE","CASEID","IDHSPID","IDHSHID","HHID","HHNUM","PSU","STRATA","DOMAIN","PERWEIGHT","DVWEIGHT","URBAN","CLUSTERNO","DISTRICT","RESIDENT","ELECTRCHH","COOKFUEL","HUSJOB","EDUCLVL","SAMPLESTR","DHSID"
2886,"          18427  1","   2886       18427  1","   2886       18427","          18427",27,184,5,5,1.771793,,1,184,,1,1,520,61,2,"2886","GH201400000184"
2886,"          18427  3","   2886       18427  3","   2886       18427","          18427",27,184,5,5,1.771793,,1,184,,1,1,520,99,2,"2886","GH201400000184"
2886,"          18428  2","   2886       18428  2","   2886       18428","          18428",28,184,5,5,1.771793,,1,184,,1,1,221,32,2,"2886","GH201400000184"
2886,"          18429  3","   2886       18429  3","   2886       18429","          18429",29,184,5,5,1.771793,,1,184,,1,1,221,99,3,"2886","GH201400000184"
2886,"          18429  4","   2886       18429  4","   2886       18429","          18429",29,184,5,5,1.771793,,1,184,,1,1,221,99,2,"2886","GH201400000184"
2886,"          18431  2","   2886       18431  2","   2886       18431","          18431",31,184,5,5,1.771793,,1,184,,1,1,221,20,2,"2886","GH201400000184"
2886,"          18433  1","   2886       18433  1","   2886       18433","          18433",33,184,5,5,1.771793,,1,184,,1,1,221,61,1,"2886","GH201400000184"
2886,"          18433  3","   2886       18433  3","   2886       18433","          18433",33,184,5,5,1.771793,,1,184,,1,1,221,61,2,"2886","GH201400000184"
2886,"          185 1  1","   2886       185 1  1","   2886       185 1","          185 1",1,185,18,18,0.371302,,2,185,,1,0,510,99,1,"2886","GH201400000185"
2886,"          185 2  1","   2886       185 2  1","   2886       185 2","          185 2",2,185,18,18,0.371302,,2,185,,1,1,520,50,2,"2886","GH201400000185"
2886,"          185 4  2","   2886       185 4  2","   2886       185 4","          185 4",4,185,18,18,0.371302,,2,185,,1,0,520,99,3,"2886","GH201400000185"
2886,"          185 5  2","   2886       185 5  2","   2886       185 5","          185 5",5,185,18,18,0.371302,,2,185,,1,0,510,41,1,"2886","GH201400000185"
2886,"          185 9  2","   2886       185 9  2","   2886       185 9","          185 9",9,185,18,18,0.371302,,2,185,,1,0,510,41,0,"2886","GH201400000185"
2886,"          18510  2","   2886       18510  2","   2886       18510","          18510",10,185,18,18,0.371302,,2,185,,1,0,510,41,0,"2886","GH201400000185"
2886,"          18510  3","   2886       18510  3","   2886       18510","          18510",10,185,18,18,0.371302,,2,185,,1,0,510,99,2,"2886","GH201400000185"
2886,"          18511  2","   2886       18511  2","   2886       18511","          18511",11,185,18,18,0.371302,,2,185,,1,1,510,41,0,"2886","GH201400000185"
2886,"          18512  2","   2886       18512  2","   2886       18512","          18512",12,185,18,18,0.371302,,2,185,,1,1,520,32,1,"2886","GH201400000185"
2886,"          18516  1","   2886       18516  1","   2886       18516","          18516",16,185,18,18,0.371302,,2,185,,1,0,510,32,0,"2886","GH201400000185"
2886,"          18517  2","   2886       18517  2","   2886       18517","          18517",17,185,18,18,0.371302,,2,185,,1,1,510,41,0,"2886","GH201400000185"
2886,"          18521  2","   2886       18521  2","   2886       18521","          18521",21,185,18,18,0.371302,,2,185,,1,1,520,99,2,"2886","GH201400000185"
2886,"          18524  2","   2886       18524  2","   2886       18524","          18524",24,185,18,18,0.371302,,2,185,,1,0,510,50,0,"2886","GH201400000185"
2886,"          18526  2","   2886       18526  2","   2886       18526","          18526",26,185,18,18,0.371302,,2,185,,1,0,510,41,0,"2886","GH201400000185"
2886,"          18526  5","   2886       18526  5","   2886       18526","          18526",26,185,18,18,0.371302,,2,185,,1,0,510,99,2,"2886","GH201400000185"
2886,"          18527  2","   2886       18527  2","   2886       18527","          18527",27,185,18,18,0.371302,,2,185,,1,0,520,50,0,"2886","GH201400000185"
2886,"          18528  1","   2886       18528  1","   2886       18528","          18528",28,185,18,18,0.371302,,2,185,,1,1,510,41,0,"2886","GH201400000185"
2886,"          18528  2","   2886       18528  2","   2886       18528","          18528",28,185,18,18,0.371302,,2,185,,1,1,510,99,2,"2886","GH201400000185"
2886,"          18533  2","   2886       18533  2","   2886       18533","          18533",33,185,18,18,0.371302,,2,185,,1,0,510,32,2,"2886","GH201400000185"
2886,"          186 1  1","   2886       186 1  1","   2886       186 1","          186 1",1,186,13,13,2.63419,,1,186,,1,1,510,99,2,"2886","GH201400000186"
2886,"          186 2  1","   2886       186 2  1","   2886       186 2","          186 2",2,186,13,13,2.63419,,1,186,,2,0,510,61,2,"2886","GH201400000186"
2886,"          186 3  2","   2886       186 3  2","   2886       186 3","          186 3",3,186,13,13,2.63419,,1,186,,1,1,510,20,2,"2886","GH201400000186"
2886,"          186 4  3","   2886       186 4  3","   2886       186 4","          186 4",4,186,13,13,2.63419,,1,186,,1,1,510,99,2,"2886","GH201400000186"
2886,"          186 7  2","   2886       186 7  2","   2886       186 7","          186 7",7,186,13,13,2.63419,,1,186,,1,1,510,99,2,"2886","GH201400000186"
2886,"          186 8  1","   2886       186 8  1","   2886       186 8","          186 8",8,186,13,13,2.63419,,1,186,,1,1,221,99,3,"2886","GH201400000186"
2886,"          186 9  1","   2886       186 9  1","   2886       186 9","          186 9",9,186,13,13,2.63419,,1,186,,1,1,221,99,1,"2886","GH201400000186"
2886,"          18610  2","   2886       18610  2","   2886       18610","          18610",10,186,13,13,2.63419,,1,186,,1,0,520,41,2,"2886","GH201400000186"
2886,"          18612  2","   2886       18612  2","   2886       18612","          18612",12,186,13,13,2.63419,,1,186,,1,0,510,41,2,"2886","GH201400000186"
2886,"          18612  3","   2886       18612  3","   2886       18612","          18612",12,186,13,13,2.63419,,1,186,,1,0,510,99,2,"2886","GH201400000186"
2886,"          18614  1","   2886       18614  1","   2886       18614","          18614",14,186,13,13,2.63419,,1,186,,1,1,100,99,2,"2886","GH201400000186"
2886,"          18617  1","   2886       18617  1","   2886       18617","          18617",17,186,13,13,2.63419,,1,186,,1,1,510,62,2,"2886","GH201400000186"
2886,"          18618  2","   2886       18618  2","   2886       18618","          18618",18,186,13,13,2.63419,,1,186,,1,1,520,32,2,"2886","GH201400000186"
2886,"          18620  1","   2886       18620  1","   2886       18620","          18620",20,186,13,13,2.63419,,1,186,,2,1,510,99,1,"2886","GH201400000186"
2886,"          18623  1","   2886       18623  1","   2886       18623","          18623",23,186,13,13,2.63419,,1,186,,1,1,510,41,2,"2886","GH201400000186"
2886,"          18630  1","   2886       18630  1","   2886       18630","          18630",30,186,13,13,2.63419,,1,186,,1,0,510,99,2,"2886","GH201400000186"
2886,"          18630  3","   2886       18630  3","   2886       18630","          18630",30,186,13,13,2.63419,,1,186,,1,0,510,99,1,"2886","GH201400000186"
2886,"          18630  5","   2886       18630  5","   2886       18630","          18630",30,186,13,13,2.63419,,1,186,,1,0,510,99,1,"2886","GH201400000186"
2886,"          18633  2","   2886       18633  2","   2886       18633","          18633",33,186,13,13,2.63419,,1,186,,2,1,995,61,2,"2886","GH201400000186"
2886,"          187 4  1","   2886       187 4  1","   2886       187 4","          187 4",4,187,17,17,0.134357,,1,187,,1,1,221,99,2,"2886","GH201400000187"
2886,"          187 4  2","   2886       187 4  2","   2886       187 4","          187 4",4,187,17,17,0.134357,,1,187,,1,1,221,99,3,"2886","GH201400000187"
2886,"          187 5  1","   2886       187 5  1","   2886       187 5","          187 5",5,187,17,17,0.134357,,1,187,,1,1,520,20,2,"2886","GH201400000187"
2886,"          187 6  1","   2886       187 6  1","   2886       187 6","          187 6",6,187,17,17,0.134357,,1,187,,1,0,520,41,0,"2886","GH201400000187"
2886,"          187 8  2","   2886       187 8  2","   2886       187 8","          187 8",8,187,17,17,0.134357,,1,187,,1,1,520,61,2,"2886","GH201400000187"
2886,"          187 9  2","   2886       187 9  2","   2886       187 9","          187 9",9,187,17,17,0.134357,,1,187,,1,1,520,32,2,"2886","GH201400000187"
2886,"          18710  2","   2886       18710  2","   2886       18710","          18710",10,187,17,17,0.134357,,1,187,,1,1,221,61,2,"2886","GH201400000187"
2886,"          18711  2","   2886       18711  2","   2886       18711","          18711",11,187,17,17,0.134357,,1,187,,1,1,221,32,2,"2886","GH201400000187"
2886,"          18712  2","   2886       18712  2","   2886       18712","          18712",12,187,17,17,0.134357,,1,187,,1,1,520,32,1,"2886","GH201400000187"
2886,"          18713  2","   2886       18713  2","   2886       18713","          18713",13,187,17,17,0.134357,,1,187,,1,1,520,32,0,"2886","GH201400000187"
2886,"          18714  1","   2886       18714  1","   2886       18714","          18714",14,187,17,17,0.134357,,1,187,,1,1,520,62,2,"2886","GH201400000187"
2886,"          18716  2","   2886       18716  2","   2886       18716","          18716",16,187,17,17,0.134357,,1,187,,1,1,221,20,2,"2886","GH201400000187"
2886,"          18719  4","   2886       18719  4","   2886       18719","          18719",19,187,17,17,0.134357,,1,187,,1,1,520,41,1,"2886","GH201400000187"
2886,"          18720  2","   2886       18720  2","   2886       18720","          18720",20,187,17,17,0.134357,,1,187,,1,1,221,99,2,"2886","GH201400000187"
2886,"          18721  1","   2886       18721  1","   2886       18721","          18721",21,187,17,17,0.134357,,1,187,,1,1,221,20,3,"2886","GH201400000187"
2886,"          18722  2","   2886       18722  2","   2886       18722","          18722",22,187,17,17,0.134357,,1,187,,1,1,221,61,2,"2886","GH201400000187"
2886,"          18722  3","   2886       18722  3","   2886       18722","          18722",22,187,17,17,0.134357,,1,187,,1,1,221,99,2,"2886","GH201400000187"
2886,"          18723  3","   2886       18723  3","   2886       18723","          18723",23,187,17,17,0.134357,,1,187,,1,0,520,99,1,"2886","GH201400000187"
2886,"          18724  1","   2886       18724  1","   2886       18724","          18724",24,187,17,17,0.134357,,1,187,,1,0,520,32,1,"2886","GH201400000187"
2886,"          18725  2","   2886       18725  2","   2886       18725","          18725",25,187,17,17,0.134357,,1,187,,1,1,520,61,0,"2886","GH201400000187"
2886,"          18727  5","   2886       18727  5","   2886       18727","          18727",27,187,17,17,0.134357,,1,187,,1,0,520,20,2,"2886","GH201400000187"
2886,"          18727  8","   2886       18727  8","   2886       18727","          18727",27,187,17,17,0.134357,,1,187,,1,0,520,99,2,"2886","GH201400000187"
2886,"          18728  2","   2886       18728  2","   2886       18728","          18728",28,187,17,17,0.134357,,1,187,,1,1,520,99,2,"2886","GH201400000187"
2886,"          18728  3","   2886       18728  3","   2886       18728","          18728",28,187,17,17,0.134357,,1,187,,1,1,520,99,2,"2886","GH201400000187"
2886,"          18730  2","   2886       18730  2","   2886       18730","          18730",30,187,17,17,0.134357,,1,187,,1,1,221,32,2,"2886","GH201400000187"
2886,"          18732  2","   2886       18732  2","   2886       18732","          18732",32,187,17,17,0.134357,,1,187,,1,0,520,32,2,"2886","GH201400000187"
2886,"          188 2  3","   2886       188 2  3","   2886       188 2","          188 2",2,188,11,11,1.822589,,1,188,,1,1,221,99,3,"2886","GH201400000188"
2886,"          188 3  2","   2886       188 3  2","   2886       188 3","          188 3",3,188,11,11,1.822589,,1,188,,1,1,221,32,0,"2886","GH201400000188"
2886,"          188 3  3","   2886       188 3  3","   2886       188 3","          188 3",3,188,11,11,1.822589,,1,188,,1,1,221,99,2,"2886","GH201400000188"
2886,"          188 5  2","   2886       188 5  2","   2886       188 5","          188 5",5,188,11,11,1.822589,,1,188,,1,1,221,61,2,"2886","GH201400000188"
2886,"          188 6  1","   2886       188 6  1","   2886       188 6","          188 6",6,188,11,11,1.822589,,1,188,,1,1,995,99,2,"2886","GH201400000188"
2886,"          188 7  2","   2886       188 7  2","   2886       188 7","          188 7",7,188,11,11,1.822589,,1,188,,1,1,520,61,0,"2886","GH201400000188"
2886,"          188 8  1","   2886       188 8  1","   2886       188 8","          188 8",8,188,11,11,1.822589,,1,188,,1,1,221,32,2,"2886","GH201400000188"
2886,"          18813  1","   2886       18813  1","   2886       18813","          18813",13,188,11,11,1.822589,,1,188,,1,1,221,61,2,"2886","GH201400000188"
2886,"          18817  3","   2886       18817  3","   2886       18817","          18817",17,188,11,11,1.822589,,1,188,,1,1,520,99,2,"2886","GH201400000188"
2886,"          18820  3","   2886       18820  3","   2886       18820","          18820",20,188,11,11,1.822589,,1,188,,1,1,520,99,2,"2886","GH201400000188"
2886,"          18822  2","   2886       18822  2","   2886       18822","          18822",22,188,11,11,1.822589,,1,188,,1,1,221,20,3,"2886","GH201400000188"
2886,"          18822  4","   2886       18822  4","   2886       18822","          18822",22,188,11,11,1.822589,,1,188,,1,1,221,99,3,"2886","GH201400000188"
2886,"          18823  2","   2886       18823  2","   2886       18823","          18823",23,188,11,11,1.822589,,1,188,,1,1,221,62,0,"2886","GH201400000188"
2886,"          18824  2","   2886       18824  2","   2886       18824","          18824",24,188,11,11,1.822589,,1,188,,1,1,520,32,2,"2886","GH201400000188"
2886,"          18825  1","   2886       18825  1","   2886       18825","          18825",25,188,11,11,1.822589,,1,188,,1,1,221,99,3,"2886","GH201400000188"
2886,"          18826  2","   2886       18826  2","   2886       18826","          18826",26,188,11,11,1.822589,,1,188,,1,1,520,99,2,"2886","GH201400000188"
2886,"          18828  1","   2886       18828  1","   2886       18828","          18828",28,188,11,11,1.822589,,1,188,,1,1,221,98,2,"2886","GH201400000188"
2886,"          18829  1","   2886       18829  1","   2886       18829","          18829",29,188,11,11,1.822589,,1,188,,1,1,520,20,2,"2886","GH201400000188"
2886,"          18829  2","   2886       18829  2","   2886       18829","          18829",29,188,11,11,1.822589,,1,188,,1,1,520,99,2,"2886","GH201400000188"
2886,"          18829  4","   2886       18829  4","   2886       18829","          18829",29,188,11,11,1.822589,,1,188,,1,1,520,99,2,"2886","GH201400000188"
2886,"          18830  2","   2886       18830  2","   2886       18830","          18830",30,188,11,11,1.822589,,1,188,,1,1,520,61,0,"2886","GH201400000188"
2886,"          18832  1","   2886       18832  1","   2886       18832","          18832",32,188,11,11,1.822589,,1,188,,1,1,520,61,2,"2886","GH201400000188"
2886,"          18833  2","   2886       18833  2","   2886       18833","          18833",33,188,11,11,1.822589,,1,188,,1,1,520,61,2,"2886","GH201400000188"
2886,"          189 4  1","   2886       189 4  1","   2886       189 4","          189 4",4,189,3,3,0.72861,,1,189,,1,1,520,61,2,"2886","GH201400000189"
2886,"          189 5  1","   2886       189 5  1","   2886       189 5","          189 5",5,189,3,3,0.72861,,1,189,,1,1,520,61,0,"2886","GH201400000189"
2886,"          189 5  2","   2886       189 5  2","   2886       189 5","          189 5",5,189,3,3,0.72861,,1,189,,1,1,520,99,1,"2886","GH201400000189"
2886,"          18910  1","   2886       18910  1","   2886       18910","          18910",10,189,3,3,0.72861,,1,189,,1,0,510,41,0,"2886","GH201400000189"
2886,"          18913  1","   2886       18913  1","   2886       18913","          18913",13,189,3,3,0.72861,,1,189,,1,0,520,61,0,"2886","GH201400000189"
2886,"          18913  2","   2886       18913  2","   2886       18913","          18913",13,189,3,3,0.72861,,1,189,,1,0,520,99,1,"2886","GH201400000189"
2886,"          18918  2","   2886       18918  2","   2886       18918","          18918",18,189,3,3,0.72861,,1,189,,1,0,520,41,0,"2886","GH201400000189"
2886,"          18923  2","   2886       18923  2","   2886       18923","          18923",23,189,3,3,0.72861,,1,189,,1,1,520,62,2,"2886","GH201400000189"
2886,"          18925  2","   2886       18925  2","   2886       18925","          18925",25,189,3,3,0.72861,,1,189,,1,0,520,41,0,"2886","GH201400000189"
2886,"          18926  2","   2886       18926  2","   2886       18926","          18926",26,189,3,3,0.72861,,1,189,,1,1,520,61,2,"2886","GH201400000189"
2886,"          18927  1","   2886       18927  1","   2886       18927","          18927",27,189,3,3,0.72861,,1,189,,1,1,520,61,2,"2886","GH201400000189"
2886,"          18929  2","   2886       18929  2","   2886       18929","          18929",29,189,3,3,0.72861,,1,189,,1,0,520,61,1,"2886","GH201400000189"
2886,"          18931  1","   2886       18931  1","   2886       18931","          18931",31,189,3,3,0.72861,,1,189,,1,0,520,62,0,"2886","GH201400000189"
2886,"          18932  1","   2886       18932  1","   2886       18932","          18932",32,189,3,3,0.72861,,1,189,,1,1,520,41,1,"2886","GH201400000189"
2886,"          18933  1","   2886       18933  1","   2886       18933","          18933",33,189,3,3,0.72861,,1,189,,1,1,520,99,2,"2886","GH201400000189"
2886,"          190 1  1","   2886       190 1  1","   2886       190 1","          190 1",1,190,5,5,1.835371,,1,190,,1,1,520,61,0,"2886","GH201400000190"
2886,"          190 3  2","   2886       190 3  2","   2886       190 3","          190 3",3,190,5,5,1.835371,,1,190,,1,1,221,61,2,"2886","GH201400000190"
2886,"          190 3  4","   2886       190 3  4","   2886       190 3","          190 3",3,190,5,5,1.835371,,1,190,,1,1,221,99,2,"2886","GH201400000190"
2886,"          190 4  4","   2886       190 4  4","   2886       190 4","          190 4",4,190,5,5,1.835371,,1,190,,1,1,520,99,1,"2886","GH201400000190"
2886,"          190 4  5","   2886       190 4  5","   2886       190 4","          190 4",4,190,5,5,1.835371,,1,190,,1,1,520,99,0,"2886","GH201400000190"
2886,"          190 5  1","   2886       190 5  1","   2886       190 5","          190 5",5,190,5,5,1.835371,,1,190,,1,1,520,20,2,"2886","GH201400000190"
2886,"          190 6  1","   2886       190 6  1","   2886       190 6","          190 6",6,190,5,5,1.835371,,1,190,,1,1,520,62,0,"2886","GH201400000190"
2886,"          190 7  2","   2886       190 7  2","   2886       190 7","          190 7",7,190,5,5,1.835371,,1,190,,1,1,520,61,1,"2886","GH201400000190"
2886,"          190 8  2","   2886       190 8  2","   2886       190 8","          190 8",8,190,5,5,1.835371,,1,190,,1,1,221,62,2,"2886","GH201400000190"
2886,"          19010  2","   2886       19010  2","   2886       19010","          19010",10,190,5,5,1.835371,,1,190,,1,1,221,32,2,"2886","GH201400000190"
2886,"          19012  2","   2886       19012  2","   2886       19012","          19012",12,190,5,5,1.835371,,1,190,,1,1,520,62,2,"2886","GH201400000190"
2886,"          19013  2","   2886       19013  2","   2886       19013","          19013",13,190,5,5,1.835371,,1,190,,1,1,221,99,2,"2886","GH201400000190"
2886,"          19013  3","   2886       19013  3","   2886       19013","          19013",13,190,5,5,1.835371,,1,190,,1,1,221,99,0,"2886","GH201400000190"
2886,"          19013  4","   2886       19013  4","   2886       19013","          19013",13,190,5,5,1.835371,,1,190,,1,1,221,99,2,"2886","GH201400000190"
2886,"          19014  2","   2886       19014  2","   2886       19014","          19014",14,190,5,5,1.835371,,1,190,,1,1,221,62,2,"2886","GH201400000190"
2886,"          19017  4","   2886       19017  4","   2886       19017","          19017",17,190,5,5,1.835371,,1,190,,1,1,221,99,2,"2886","GH201400000190"
2886,"          19017  5","   2886       19017  5","   2886       19017","          19017",17,190,5,5,1.835371,,1,190,,1,1,221,99,2,"2886","GH201400000190"
2886,"          19018  2","   2886       19018  2","   2886       19018","          19018",18,190,5,5,1.835371,,1,190,,1,1,520,31,3,"2886","GH201400000190"
2886,"          19019  2","   2886       19019  2","   2886       19019","          19019",19,190,5,5,1.835371,,1,190,,1,1,221,50,2,"2886","GH201400000190"
2886,"          19020  3","   2886       19020  3","   2886       19020","          19020",20,190,5,5,1.835371,,1,190,,1,1,221,99,2,"2886","GH201400000190"
2886,"          19022  2","   2886       19022  2","   2886       19022","          19022",22,190,5,5,1.835371,,1,190,,1,1,520,99,2,"2886","GH201400000190"
2886,"          19023  1","   2886       19023  1","   2886       19023","          19023",23,190,5,5,1.835371,,1,190,,1,1,221,99,2,"2886","GH201400000190"
2886,"          19025  2","   2886       19025  2","   2886       19025","          19025",25,190,5,5,1.835371,,1,190,,1,1,221,99,2,"2886","GH201400000190"
2886,"          19028  2","   2886       19028  2","   2886       19028","          19028",28,190,5,5,1.835371,,1,190,,1,1,520,31,2,"2886","GH201400000190"
2886,"          19029  2","   2886       19029  2","   2886       19029","          19029",29,190,5,5,1.835371,,1,190,,1,1,221,32,1,"2886","GH201400000190"
2886,"          19029  4","   2886       19029  4","   2886       19029","          19029",29,190,5,5,1.835371,,1,190,,1,1,221,99,2,"2886","GH201400000190"
2886,"          19031  1","   2886       19031  1","   2886       19031","          19031",31,190,5,5,1.835371,,1,190,,1,0,520,98,1,"2886","GH201400000190"
2886,"          19031  2","   2886       19031  2","   2886       19031","          19031",31,190,5,5,1.835371,,1,190,,1,0,520,99,3,"2886","GH201400000190"
2886,"          19032  2","   2886       19032  2","   2886       19032","          19032",32,190,5,5,1.835371,,1,190,,1,1,221,61,3,"2886","GH201400000190"
2886,"          191 1  2","   2886       191 1  2","   2886       191 1","          191 1",1,191,7,7,0.726352,,1,191,,1,1,520,61,2,"2886","GH201400000191"
2886,"          191 1  5","   2886       191 1  5","   2886       191 1","          191 1",1,191,7,7,0.726352,,1,191,,1,1,520,99,2,"2886","GH201400000191"
2886,"          191 2  2","   2886       191 2  2","   2886       191 2","          191 2",2,191,7,7,0.726352,,1,191,,1,1,221,61,2,"2886","GH201400000191"
2886,"          191 6  1","   2886       191 6  1","   2886       191 6","          191 6",6,191,7,7,0.726352,,1,191,,1,1,221,99,3,"2886","GH201400000191"
2886,"          191 7  2","   2886       191 7  2","   2886       191 7","          191 7",7,191,7,7,0.726352,,1,191,,1,1,221,61,2,"2886","GH201400000191"
2886,"          191 7  3","   2886       191 7  3","   2886       191 7","          191 7",7,191,7,7,0.726352,,1,191,,1,1,221,99,2,"2886","GH201400000191"
2886,"          191 8  1","   2886       191 8  1","   2886       191 8","          191 8",8,191,7,7,0.726352,,1,191,,1,1,221,99,2,"2886","GH201400000191"
2886,"          191 9  2","   2886       191 9  2","   2886       191 9","          191 9",9,191,7,7,0.726352,,1,191,,1,1,520,99,2,"2886","GH201400000191"
2886,"          19111  1","   2886       19111  1","   2886       19111","          19111",11,191,7,7,0.726352,,1,191,,1,1,221,98,3,"2886","GH201400000191"
2886,"          19111  2","   2886       19111  2","   2886       19111","          19111",11,191,7,7,0.726352,,1,191,,1,1,221,99,2,"2886","GH201400000191"
2886,"          19112  2","   2886       19112  2","   2886       19112","          19112",12,191,7,7,0.726352,,1,191,,1,1,221,20,3,"2886","GH201400000191"
2886,"          19113  1","   2886       19113  1","   2886       19113","          19113",13,191,7,7,0.726352,,1,191,,1,0,520,99,0,"2886","GH201400000191"
2886,"          19115  1","   2886       19115  1","   2886       19115","          19115",15,191,7,7,0.726352,,1,191,,1,1,520,61,2,"2886","GH201400000191"
2886,"          19117  1","   2886       19117  1","   2886       19117","          19117",17,191,7,7,0.726352,,1,191,,1,1,520,61,2,"2886","GH201400000191"
2886,"          19117  2","   2886       19117  2","   2886       19117","          19117",17,191,7,7,0.726352,,1,191,,1,1,520,99,2,"2886","GH201400000191"
2886,"          19118  2","   2886       19118  2","   2886       19118","          19118",18,191,7,7,0.726352,,1,191,,1,1,221,61,0,"2886","GH201400000191"
2886,"          19119  2","   2886       19119  2","   2886       19119","          19119",19,191,7,7,0.726352,,1,191,,1,1,520,61,2,"2886","GH201400000191"
2886,"          19119  5","   2886       19119  5","   2886       19119","          19119",19,191,7,7,0.726352,,1,191,,1,1,520,99,2,"2886","GH201400000191"
2886,"          19121  1","   2886       19121  1","   2886       19121","          19121",21,191,7,7,0.726352,,1,191,,1,1,221,62,2,"2886","GH201400000191"
2886,"          19123  1","   2886       19123  1","   2886       19123","          19123",23,191,7,7,0.726352,,1,191,,1,1,221,99,2,"2886","GH201400000191"
2886,"          19124  1","   2886       19124  1","   2886       19124","          19124",24,191,7,7,0.726352,,1,191,,1,1,520,99,2,"2886","GH201400000191"
2886,"          19125  1","   2886       19125  1","   2886       19125","          19125",25,191,7,7,0.726352,,1,191,,1,0,520,62,2,"2886","GH201400000191"
2886,"          19126  2","   2886       19126  2","   2886       19126","          19126",26,191,7,7,0.726352,,1,191,,1,1,520,20,2,"2886","GH201400000191"
2886,"          19128  1","   2886       19128  1","   2886       19128","          19128",28,191,7,7,0.726352,,1,191,,1,1,520,31,3,"2886","GH201400000191"
2886,"          19128  2","   2886       19128  2","   2886       19128","          19128",28,191,7,7,0.726352,,1,191,,1,1,520,99,3,"2886","GH201400000191"
2886,"          19129  1","   2886       19129  1","   2886       19129","          19129",29,191,7,7,0.726352,,1,191,,1,0,520,62,1,"2886","GH201400000191"
2886,"          19129  2","   2886       19129  2","   2886       19129","          19129",29,191,7,7,0.726352,,1,191,,1,0,520,99,2,"2886","GH201400000191"
2886,"          19129  3","   2886       19129  3","   2886       19129","          19129",29,191,7,7,0.726352,,1,191,,1,0,520,99,2,"2886","GH201400000191"
2886,"          19131  1","   2886       19131  1","   2886       19131","          19131",31,191,7,7,0.726352,,1,191,,1,1,520,41,0,"2886","GH201400000191"
2886,"          19133  1","   2886       19133  1","   2886       19133","          19133",33,191,7,7,0.726352,,1,191,,1,1,221,99,1,"2886","GH201400000191"
2886,"          192 2  1","   2886       192 2  1","   2886       192 2","          192 2",2,192,10,10,0.856782,,2,192,,1,1,520,99,2,"2886","GH201400000192"
2886,"          192 3  1","   2886       192 3  1","   2886       192 3","          192 3",3,192,10,10,0.856782,,2,192,,1,1,520,98,1,"2886","GH201400000192"
2886,"          192 4  2","   2886       192 4  2","   2886       192 4","          192 4",4,192,10,10,0.856782,,2,192,,1,1,520,98,2,"2886","GH201400000192"
2886,"          192 8  2","   2886       192 8  2","   2886       192 8","          192 8",8,192,10,10,0.856782,,2,192,,1,1,221,61,2,"2886","GH201400000192"
2886,"          192 9  2","   2886       192 9  2","   2886       192 9","          192 9",9,192,10,10,0.856782,,2,192,,1,1,520,61,0,"2886","GH201400000192"
2886,"          192 9  6","   2886       192 9  6","   2886       192 9","          192 9",9,192,10,10,0.856782,,2,192,,1,1,520,99,2,"2886","GH201400000192"
2886,"          19210  1","   2886       19210  1","   2886       19210","          19210",10,192,10,10,0.856782,,2,192,,1,1,520,99,2,"2886","GH201400000192"
2886,"          19211  2","   2886       19211  2","   2886       19211","          19211",11,192,10,10,0.856782,,2,192,,1,1,520,99,3,"2886","GH201400000192"
2886,"          19211  3","   2886       19211  3","   2886       19211","          19211",11,192,10,10,0.856782,,2,192,,1,1,520,99,2,"2886","GH201400000192"
2886,"          19211  5","   2886       19211  5","   2886       19211","          19211",11,192,10,10,0.856782,,2,192,,1,1,520,99,2,"2886","GH201400000192"
2886,"          19211  7","   2886       19211  7","   2886       19211","          19211",11,192,10,10,0.856782,,2,192,,1,1,520,61,2,"2886","GH201400000192"
2886,"          19215  1","   2886       19215  1","   2886       19215","          19215",15,192,10,10,0.856782,,2,192,,1,1,221,99,2,"2886","GH201400000192"
2886,"          19215  3","   2886       19215  3","   2886       19215","          19215",15,192,10,10,0.856782,,2,192,,1,1,221,99,2,"2886","GH201400000192"
2886,"          19216  7","   2886       19216  7","   2886       19216","          19216",16,192,10,10,0.856782,,2,192,,1,1,520,99,2,"2886","GH201400000192"
2886,"          19218  3","   2886       19218  3","   2886       19218","          19218",18,192,10,10,0.856782,,2,192,,1,1,520,20,3,"2886","GH201400000192"
2886,"          19220  2","   2886       19220  2","   2886       19220","          19220",20,192,10,10,0.856782,,2,192,,1,1,520,61,2,"2886","GH201400000192"
2886,"          19221  1","   2886       19221  1","   2886       19221","          19221",21,192,10,10,0.856782,,2,192,,1,1,221,99,2,"2886","GH201400000192"
2886,"          19222  2","   2886       19222  2","   2886       19222","          19222",22,192,10,10,0.856782,,2,192,,1,1,520,41,1,"2886","GH201400000192"
2886,"          19223  1","   2886       19223  1","   2886       19223","          19223",23,192,10,10,0.856782,,2,192,,1,1,520,62,2,"2886","GH201400000192"
2886,"          19223  3","   2886       19223  3","   2886       19223","          19223",23,192,10,10,0.856782,,2,192,,1,1,520,99,2,"2886","GH201400000192"
2886,"          19225  1","   2886       19225  1","   2886       19225","          19225",25,192,10,10,0.856782,,2,192,,1,1,520,62,2,"2886","GH201400000192"
2886,"          19225  2","   2886       19225  2","   2886       19225","          19225",25,192,10,10,0.856782,,2,192,,1,1,520,50,2,"2886","GH201400000192"
2886,"          19227  1","   2886       19227  1","   2886       19227","          19227",27,192,10,10,0.856782,,2,192,,1,1,520,99,2,"2886","GH201400000192"
