DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Density_2000,All_Population_Density_2005,All_Population_Density_2010,All_Population_Density_2015,Aridity,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Global_Human_Footprint,Growing_Season_Length,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Malaria_2000,Malaria_2005,Malaria_2010,Malaria_2015,Nightlights_Composite,Potential_Evapotranspiration,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015
GH201400000369,GHGE71FL,GH,2014,369,GH2014DHS,4725.152344,5372.024414,6055.112305,330.9328238,376.0156762,427.4921199,481.8505272,6466.8125,0.136744463,0.165691779,0.22215216,-9999,3372,3326,3282,3341,3598,3594,3568,42.8125,10.0,0.25962453,0.290175337,0.807149221,0.442425996,0.4130252,0.277399182,0.142287955,3.100444399,1526.0625,27783.95462,84721.04176,14533.497,965,906,1145,738,868,1263,942,0.03695167601108551,2,2,3,28.89500046,25.66300011,28.19900131,28.95000076,27.99600029,26.25200081,27.05599976,29.26600075,28.33799934,27.97399902,26.9829998,26.44799995,104.6875,1503.495972,1759.883301,2047.028931,2344.615723,119.6444079,140.0470633,162.8973865,186.578591
GH201400000370,GHGE71FL,GH,2014,370,GH2014DHS,40617.57031,46178.10547,52049.94922,113.7883861,129.2897418,146.989475,165.6801341,9758.875,0.01187656,0.022009725,0.03158572,-9999,4529.2,4548.8,4555.9,4422.2,4602.5,4658.8,4699.8,30.70299728,12.0,0.084919081,0.158967347,0.613412792,0.441389901,0.373268604,0.453619208,0.312000138,0.098868942,1578.763587,130307.8604,53449.74201,21250.91529,1721.272727,1276.909091,1385.272727,1257.818182,1337.272727,1560.181818,1095.181818,1.3565320553986921,0,0,0,26.58875275,23.63724899,25.56175232,26.58399963,25.57799911,24.00600052,24.97599983,26.71324921,26.17850113,25.79624939,25.2689991,24.48875046,169.875,67406.84375,70204.29688,72697.82031,74169.63281,214.5626476,223.4672175,231.4043491,236.0892738
GH201400000371,GHGE71FL,GH,2014,371,GH2014DHS,1847.178467,2100.056641,2367.092773,129.3698007,146.9937919,167.1171976,188.3672578,9883.666667,0.580338717,0.613547246,0.6219093,-9999,2272,2138,2332,2838,3234,3215,3193,94.85714286,12,0.01076776,0.069416742,0.464419504,0.473575592,0.429610848,0.288854033,0.21016252,10.95060189,1400.111111,495.291306,64174.77921,171706.7516,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.029625291625658672,3,3,3,27.5,24.41940308,26.985075,27.69552231,26.6776123,25.11343384,25.94179153,27.59850693,26.99253654,26.92238808,25.80895424,25.02388,59,11744.31152,15458.46875,20219.33789,26041.95117,934.5826158,1230.145857,1609.003786,2072.352628
GH201400000372,GHGE71FL,GH,2014,372,GH2014DHS,98161.41406,111599.6875,125790.3047,274.9950229,312.4574854,355.2328383,400.4029757,8753.892183,0.006262874,0.007866315,0.015491763,-9999,4634.8,4688,4737.7,4474.5,4756.1,4935,4921.2,31.90322581,11.0,0.115613303,0.168837722,0.621621529,0.52235617,0.329672132,0.3778568,0.304928643,0.056039381,1555.579515,39108.73456,89700.30422,77885.84847,1422.75,1118.5,1559.916667,1139.5,1323.416667,1514.25,1084.166667,1.0497571425939185,0,0,1,27.30119934,24.46140137,26.54400024,27.36099854,26.39840088,24.73159943,25.65980225,27.44419861,26.82839966,26.51220093,25.96560059,25.30100098,122.2048518,80584.5,91667.86719,103810,115961.9766,256.5084302,291.7878837,330.4374928,369.1184357
GH201400000373,GHGE71FL,GH,2014,373,GH2014DHS,230724.0625,262310.125,295664.5938,16159.09214,18360.43752,20873.97651,23528.2408,5829.428571,0.985852755,0.991482955,0.991482955,-9999,1064,1271,1378,1412,1498,1466,1469,81,-9999,0.018728846,0.035200426,0.254446187,0.283712894,0.111183316,0.096430741,0.113392964,19.3562532,1462.142857,7306.645615,114787.2309,69885.46216,762,604,1000,627,776,940,702,0.47398900985717773,3,3,3,28.61964226,25.33214188,27.7767849,28.6071434,27.76607132,25.58392906,26.6785717,28.73392868,27.89642906,27.96071434,27.12321472,26.10178566,7.928571429,96154.42969,114254.3828,134907.9063,156858.5313,7651.726393,9092.074896,10735.63007,12482.40531
GH201400000374,GHGE71FL,GH,2014,374,GH2014DHS,22950.22266,26092.10352,29409.88281,64.29407106,73.05282763,83.05374502,93.6145645,14550.22381,0.035899829,0.039479245,0.04391235,1,2987.6,2924.8,3058.6,3143,3625.2,3686.6,3696,33.49756098,12.0,0.046690179,0.116045699,0.549276034,0.634393275,0.646070004,0.471638381,0.409003556,0.222607843,1435.938095,987.3437835,18480.70787,83303.44427,1588.6,1729.8,1602.8,1517.6,1678.2,2020.4,1445.2,0.04386398257041464,0,0,1,27.875,24.75300026,27.28299904,27.81299973,26.98800087,25.5170002,26.20300102,27.9109993,27.32099915,27.02300072,26.15299988,25.4109993,281.3014354,13657.75195,15792.63281,18152.12109,20550.66016,43.47397469,50.26951152,57.77999598,65.41478297
GH201400000375,GHGE71FL,GH,2014,375,GH2014DHS,22020.87891,25035.5332,28218.96484,1542.264088,1752.365865,1992.264431,2245.593872,5806.333333,0.835584814,0.835584814,0.843350497,-9999,2017,2145,2258,2331,2669,2711,2738,90,10,0.027936525,0.057990635,0.359315572,0.357325912,0.167563275,0.128759131,0.143747181,18.12826486,1452.533333,8691.444898,123780.8214,61791.57937,768,642,943,581,666,835,632,0.034328738848368325,3,3,3,28.54400063,25.35499954,27.66900063,28.58300018,27.75099945,25.55599976,26.63100052,28.69000053,27.82500076,27.72299957,26.91799927,26.08600044,14.73333333,91140.02344,108296.0703,127872.5391,148678.4375,7252.692622,8617.927453,10175.77334,11831.45413
GH201400000376,GHGE71FL,GH,2014,376,GH2014DHS,8228.209961,9354.650391,10544.1543,23.05097926,26.19120576,29.77677701,33.56308555,6332.768,0,0,6.69E-05,4,2627.7,2675.4,2760.1,2805.5,2993.6,3023.3,2936.1,28.44680851,8.0,0.139584262,0.165004133,0.594851109,0.626343608,0.612437963,0.655368447,0.387096167,0,1849.832,41623.00267,83127.68643,78282.48983,1173.3,1037.5,1229.4,1193.5,1095.3,1297.4,967.6,0.3635857747395833,0,0,0,30.10375023,25.2567482,26.49100113,29.60274887,27.16399956,25.70149803,26.64350128,30.78350067,28.54600143,27.33224869,26.91474915,25.71025085,174.1146667,10024.3457,12378.38672,15189.04785,18352.90625,31.90848339,39.40162868,48.34824092,58.419115
GH201400000377,GHGE71FL,GH,2014,377,GH2014DHS,10217.32617,11616.07617,13093.13477,28.62340725,32.5227593,36.97511884,41.67674238,6876.157182,0.000210534,0.000597458,0.000774929,4,1965.9,1975.7,2040.3,2043.6,2278.3,2203.7,2259.4,27.74932615,9.0,0.199842157,0.30050421,0.84044782,0.535263538,0.40930169,0.483658382,0.280237266,0,1836.626016,90955.24029,34990.45532,0,1630.545455,1149.818182,1484.181818,1312,1076.727273,1467,954.6363636,0.01196128999864733,0,0,0,29.28725052,25.67650032,27.34575081,29.36849976,27.79225159,26.01224899,26.93925095,29.84550095,28.32349968,27.99600029,27.2017498,26.43250084,295.5054054,4718.145996,5563.841309,6521.624023,7529.392578,15.01832515,17.71025694,20.758974,23.96680095
GH201400000378,GHGE71FL,GH,2014,378,GH2014DHS,60213.06641,68456.21875,77160.875,168.6843702,191.6641432,217.902912,245.6106934,9831.69437,0.008490573,0.01119684,0.043762675,-9999,4264.3,4277,4415.7,4285.7,4491.2,4565.8,4567.5,37.65951743,12.0,0.216375996,0.256296164,0.726447794,0.519506582,0.339110947,0.409547202,0.295155811,0.150468132,1631.233244,91650.39657,101119.7428,34342.24605,1724.555556,1321.666667,1821.444444,1343.333333,1413.111111,1637.111111,1141.555556,2.405849098839645,0,0,0,25.70399984,22.8660024,24.71366628,25.60600026,24.6263326,23.09966532,23.98299917,25.77066549,25.1236674,24.80900065,24.38866679,23.72100067,91.34048257,30449.67578,35498.89844,41182.13281,47109.09375,96.92432832,112.9965032,131.0868001,149.9529027
GH201400000379,GHGE71FL,GH,2014,379,GH2014DHS,141744.75,161149.5625,181640.7813,9927.29704,11279.68881,12823.87472,14454.51411,5904.357143,0.998886721,0.999835151,0.999758312,-9999,1794,1751,1914,2038,2084,2013,2013,82.71428571,10,0.018728846,0.035200426,0.254446187,0.283712894,0.111183316,0.096430741,0.113392964,17.65098442,1471.071429,9946.414104,115245.9546,67601.66539,832,689,1014,638,732,908,680,0.28779646328517366,3,3,3,28.54400063,25.35499954,27.66900063,28.58300018,27.75099945,25.55599976,26.63100052,28.69000053,27.82500076,27.72299957,26.91799927,26.08600044,11.21428571,54341.22266,64570.32031,76242.5625,88647.85938,4324.3371,5138.342827,6067.190348,7054.372507
GH201400000380,GHGE71FL,GH,2014,380,GH2014DHS,100643.2969,114421.3516,128970.7656,7048.698882,8008.939095,9105.361851,10263.16743,8822.285714,0.914915721,0.951973597,0.984099468,-9999,2896,2848,2838,2753,2607,2478,2446,84.42857143,12,0.021919141,0.053779491,0.266713054,0.235721156,0.196692675,0.21107845,0.150268331,18.02852026,1649.214286,160319.1574,11575.4876,26911.74084,1525,1127,1376,1125,1223,1362,1054,0.28460162026541574,3,3,3,27.52899933,24.625,26.34899902,27.7159996,26.45700073,25.01499939,25.9470005,27.80999947,27.04800034,26.75200081,25.96000099,25.29800034,16.92857143,58029.5625,76408.625,99976.17188,128812.1172,4617.845859,6080.405182,7955.850973,10250.54259
GH201400000381,GHGE71FL,GH,2014,381,GH2014DHS,8580.277344,9754.916016,10995.31641,24.03728296,27.31187105,31.05086207,34.99917915,12847.23035,0.000769836,0.001074224,0.006081567,-9999,3674.333333,3665.555556,3743.444444,3681.888889,3929.888889,3979.888889,3945.666667,31.17934783,12.0,0.059240517,0.131480061,0.574726228,0.603032112,0.603846431,0.435966253,0.348727345,0.051703567,1414.791328,21411.94123,29149.00679,113059.7084,1633.7,1603.5,1682.4,1386,1604.6,1846.7,1340.6,0.040853833764549194,0,0,0,27.71949959,24.61599922,27.16975021,27.66699982,26.82774925,25.38850021,26.07950211,27.64299965,27.1467514,26.822752,25.96324921,25.20899963,216.6693767,19727.82813,20074.49609,20299.14844,20212.34375,62.79562727,63.89910566,64.6141963,64.33788839
GH201400000382,GHGE71FL,GH,2014,382,GH2014DHS,31426.82422,35729.14844,40272.34375,2201.023027,2500.86721,2843.235293,3204.771289,6338.571429,0.373103658,0.482157787,0.872678916,-9999,2716,2607,2689,2764,2811,2772,2740,62.71428571,10.0,0.026535299,0.051408773,0.317054011,0.321897268,0.142924622,0.130664065,0.140909776,10.29186401,1481.142857,13491.22158,111095.2569,68206.81957,891,761,1085,675,821,963,733,0.03311201078551156,2,3,3,28.18000031,24.98900032,27.4090004,28.26600075,27.42099953,25.23699951,26.37800026,28.3560009,27.53299904,27.36899948,26.57999992,25.75399971,21.42857143,9342.041992,11100.5752,13107.20215,15239.85547,743.4160808,883.3557071,1043.038006,1212.749165
GH201400000383,GHGE71FL,GH,2014,383,GH2014DHS,37196.86719,42289.11328,47666.44922,104.2054494,118.4013056,134.6104283,151.7270203,9010.877717,0.017730352,0.026847396,0.039715848,-9999,4420.5,4449.9,4515.6,4470.6,4539.8,4646.1,4618,35.45799458,12.0,0.12510173,0.198432698,0.641019588,0.551838756,0.469177455,0.509473324,0.391802043,0.21129968,1615.55163,95459.47055,70188.76921,94310.07726,1544.363636,1233.727273,1355.545455,1173.909091,1329.636364,1557.363636,1200.363636,0.8512074014414912,0,0,0,27.67166646,24.76433309,26.28566742,27.86766561,26.45466614,25.26633199,26.12599945,27.9463323,27.2450002,26.78033447,26.16166687,25.51633199,192.9021739,31668.22852,34330.50781,36987.63281,39246.22266,100.8031022,109.2774003,117.7352919,124.9246067
GH201400000384,GHGE71FL,GH,2014,384,GH2014DHS,88114.00781,100176.7891,112914.9219,6171.191887,7011.889949,7971.815584,8985.483985,8708.9375,0.517867645,0.989071051,0.996566772,-9999,3482,3364,3342,3339,3067,2814,2757,79.125,12,0.026919076,0.056482263,0.263270649,0.244568869,0.205994815,0.217950284,0.152998045,8.300973511,1644.9375,157745.3195,8859.686525,32142.81271,1512,1161,1380,1150,1269,1368,1065,0.34196197986602783,3,3,3,27.46100044,24.52599907,26.2840004,27.65099907,26.47699928,24.87899971,25.83200073,27.71700096,26.88599968,26.65399933,25.86400032,25.15299988,6.6875,46139.03906,59342.89844,76475.32813,97574.23438,3671.628068,4722.357812,6085.713248,7764.71086
GH201400000385,GHGE71FL,GH,2014,385,GH2014DHS,194365.9063,220974.5625,249072.9063,544.5078543,618.6858951,703.3838784,792.8236846,9176.110215,0.038989919,0.0901766,0.194170082,-9999,4195.1,4215.4,4324.8,4391.5,4473.6,4406.3,4438.5,41.08602151,12.0,0.060286207,0.128124161,0.556021013,0.418902785,0.368994325,0.43438679,0.288281113,1.240072496,1647.653226,165636.8929,28221.96815,13823.87014,1732.916667,1243.916667,1502.25,1216.166667,1287.583333,1459.5,1100.833333,0.2891757513887139,0,1,1,27.01340027,23.99499969,25.9539978,27.14060059,25.91040039,24.41840057,25.46560059,27.29679871,26.55299988,26.25140076,25.45100098,24.75100098,62.34677419,178967.6563,219683.7344,270223.5625,329870.8125,569.6717431,699.2750449,860.1483142,1050.011408
GH201400000386,GHGE71FL,GH,2014,386,GH2014DHS,35738.66016,40631.27734,45797.80469,100.1203461,113.7596885,129.3333727,145.77894,8903.675532,0.013414438,0.028289926,0.078690146,-9999,4521.1,4668.6,4749.1,4544.9,4702.2,4806,4791.5,32.97340426,12.0,0.09855044,0.174704342,0.625468551,0.498882389,0.399872843,0.452767054,0.331330109,0.026741069,1600.965426,128853.128,41604.56802,56245.30934,1539.4,1269.9,1371.2,1192.2,1361.1,1558.5,1168,0.7734230528486535,0,0,1,27.05550003,24.11200142,25.95575142,27.2140007,26.01774979,24.58975029,25.49650002,27.33525085,26.61975098,26.32324982,25.60725021,24.94075012,137.0957447,28509.45703,31608.66016,34826.15234,37785.8125,90.74842022,100.6134902,110.8550859,120.2759768
GH201400000387,GHGE71FL,GH,2014,387,GH2014DHS,19940.45703,22670.30078,25552.97852,1396.558515,1586.811152,1804.045215,2033.441421,6716.25,0.003008706,0.003473805,0.306251923,-9999,3503,3592,3765,3697,3908,3983,3962,34.625,10,0.029288087,0.085755322,0.509565023,0.411011964,0.197834164,0.247375429,0.221386984,6.02923693,1472.25,8235.613524,89191.29382,91863.41622,1016,826,1241,832,1019,1253,882,0.08590773493051529,0,0,3,27.98800087,24.91499901,27.30699921,28.05800056,27.25799942,25.17399979,26.23099899,28.19799995,27.47599983,27.27099991,26.53800011,25.76399994,64.75,4547.52832,5403.530273,6380.330566,7418.464844,361.8808055,429.9992765,507.7305741,590.342675
GH201400000388,GHGE71FL,GH,2014,388,GH2014DHS,2975.373047,3382.701172,3812.833496,208.3845278,236.772664,269.1868063,303.415649,6850.125,0.01516321,0.01608059,0.059124103,-9999,3519,3519,3519,3325,3589,3721,3521,33.25,10,0.004924466,0.059770786,0.491312815,0.434459507,0.248335123,0.323756754,0.268469483,0.701669467,1437.625,2493.247629,84749.54703,103900.6294,968,736,1142,770,948,1226,821,0.03744923695921898,0,0,1,27.77627182,24.61017036,27.27288055,27.85762787,27.07118607,24.87796593,25.94067764,27.94915199,27.16440582,27.27457619,26.28305054,25.52033997,53.875,4511.541016,5360.767578,6329.838379,7359.757813,359.0170268,426.5963294,503.7125335,585.6709179
GH201400000389,GHGE71FL,GH,2014,389,GH2014DHS,79422.04688,90294.90625,101776.4844,222.4974914,252.808227,287.4176133,323.9646117,8824.345013,0.01982627,0.024973607,0.030839836,-9999,4290.8,4300.4,4430.8,4238.5,4422.4,4571.6,4574.4,28.96765499,10.0,0.016743736,0.079666948,0.52246354,0.522436891,0.3858881,0.522614752,0.407677957,0.128300544,1471.02965,20208.08018,49713.20066,125677.6438,1326.8,1064.6,1486.9,1090.6,1307.3,1496.7,1057.1,0.020403959680439007,0,0,0,27.74424934,24.66975021,27.0814991,27.65399933,26.81224823,25.12750053,26.14649963,27.91925049,27.39999962,27.03075027,26.25450134,25.60175133,107.5444744,53805.32813,64024.88281,75737.38281,88257.28125,171.2676787,203.7975316,241.079577,280.9316515
GH201400000390,GHGE71FL,GH,2014,390,GH2014DHS,14491.32227,16475.18164,18570.10742,1014.920581,1153.182786,1311.053298,1477.762195,7314.928571,0.539755004,0.713536467,0.807726383,-9999,3775,3739,3835,3811,4050,4052,4058,60.57142857,11,0.088852285,0.130723269,0.464876399,0.465034813,0.392250806,0.314637035,0.232451051,6.178004111,1625.142857,70311.53659,72690.68765,133940.7904,1343,1021,1237,988,988,1331,858,0.23778952871050155,3,3,3,27.17399979,24.23800087,26.22299957,27.92099953,26.47500038,24.46899986,25.45800018,28.00499916,26.9260006,26.27599907,25.53000069,24.76199913,5.571428571,1533.602051,1651.893066,1768.122559,1863.577637,122.0401736,131.4534735,140.7027226,148.2987964
GH201400000391,GHGE71FL,GH,2014,391,GH2014DHS,19528.60547,22202.06641,25025.20508,1367.714168,1554.037046,1766.784308,1991.442545,5652.6,0.077154296,0.142401108,0.174795083,5,2250,2338,2394,2526,2518,2545,2464,52.3125,8,0.149396056,0.205915046,0.614120844,0.553417563,0.491386354,0.600099504,0.34684208,8.425554403,1823.666667,29526.63537,58522.98303,175822.9985,1051,947,1012,1003,942,1104,912,0.031102174520492555,0,1,1,29.98399925,25.01199913,26.13100052,29.09000015,26.73699951,25.45299911,26.80500031,30.60900116,28.5720005,27.20899963,26.82299995,25.52899933,32.2,695.2749023,748.7393799,801.2516479,844.3323364,55.32821875,59.5827867,63.76158021,67.18983248
GH201400000392,GHGE71FL,GH,2014,392,GH2014DHS,15107.31152,17175.5,19359.47656,1058.062373,1202.201653,1366.782863,1540.578195,5407.866667,0.018202735,0.033630175,0.040886308,5,2263,2335,2447,2524,2666,2681,2678,33.06666667,8,0.113750355,0.231383001,0.733048447,0.56435287,0.494229227,0.612478614,0.350608796,1.637977725,1919.4,13700.87804,91784.56636,214948.9198,1040,879,1106,1033,961,1174,1077,0.18694539070129396,0,0,0,31.08600044,25.13700104,25.85299873,28.84599876,26.23999977,25.69499969,27.22100067,31.01000023,29.44799995,27.17000008,27.04999924,25.66800117,182.7333333,147.1730042,163.7579651,181.0651398,197.1382751,11.71165555,13.03144481,14.40870601,15.68776548
GH201400000393,GHGE71FL,GH,2014,393,GH2014DHS,7435.694824,8453.638672,9528.574219,520.7695837,591.7137933,672.7191909,758.2598438,10865.26667,0.022768434,0.038594493,0.161286422,-9999,3824,3888,4109,3768,4474,4390,4424,36.66666667,12.0,0.035225968,0.106704581,0.544392799,0.563199461,0.543470085,0.415249884,0.306942344,0.385390847,1398.6,14150.94004,69313.49429,152930.0705,1461,1245,1434,1147,1468,1711,1126,0.019357802470525105,0,0,2,27.34599876,24.20800018,26.82799911,27.40200043,26.45499992,24.97900009,25.73999977,27.30799866,26.83399963,26.62600136,25.62700081,24.86400032,109.2,716.8642578,720.7017822,720.0402832,708.4187622,57.04624508,57.35162557,57.29898515,56.37417389
GH201400000394,GHGE71FL,GH,2014,394,GH2014DHS,21719.55078,24692.95117,27832.82031,60.84640196,69.13547737,78.60010476,88.59461865,11399.22131,0.003739044,0.004965839,0.017467812,-9999,3955.222222,3980.555556,4044.666667,3918.888889,4255.777778,4311.222222,4297.555556,27.79234973,11.0,0.045152279,0.11815865,0.562554518,0.577008315,0.559632131,0.433218241,0.32649156,0.031858153,1402.071038,22810.6528,63219.44244,146144.4973,1590.5,1354.9,1551,1235.1,1518.1,1765.7,1251,0.05447545077631382,0,0,0,27.28050041,24.17950058,26.7480011,27.31324959,26.40025139,24.91849899,25.67925072,27.24300003,26.7527504,26.5197506,25.56049919,24.83349991,156.0081967,18406.93164,18661.70898,18804.64258,18662.46875,58.59108315,59.40206461,59.85703639,59.40448304
GH201400000395,GHGE71FL,GH,2014,395,GH2014DHS,27050.46289,30753.66406,34664.19531,1894.518273,2152.607441,2447.298827,2758.489016,5939.714286,0.823427359,0.827219327,0.824687322,-9999,1794,1751,1914,2038,2084,2013,2013,82.71428571,10,0.02106684,0.035689265,0.247736262,0.297739208,0.119951293,0.101194657,0.118551746,10.66386595,1487.071429,13748.2232,118467.3841,62282.27393,860,711,1036,676,759,959,693,0.1447958435331072,3,3,3,28.54400063,25.35499954,27.66900063,28.58300018,27.75099945,25.55599976,26.63100052,28.69000053,27.82500076,27.72299957,26.91799927,26.08600044,18,13695.72754,16273.85059,19215.60938,22342.16406,1089.871369,1295.031882,1529.129609,1777.932925
GH201400000396,GHGE71FL,GH,2014,396,GH2014DHS,12691.77539,14429.27734,16264.05273,888.8867297,1009.979395,1148.245407,1294.252193,8609.714286,0.022821384,0.040432386,0.095989704,-9999,4438,4555,4569,4463,4616,4739,4666,27.64285714,12,0.097038674,0.162788578,0.611535933,0.396965235,0.328465372,0.4320831,0.261627465,0.451776602,1607.428571,182235.7982,7984.814702,41968.80378,1639,1287,1450,1197,1250,1396,1031,1.9120359420776367,2,2,2,25.8220005,22.62299919,24.51499939,25.67200089,24.78899956,22.80200005,23.94400024,25.875,25.10099983,24.74900055,24.23500061,23.3920002,107.2142857,471.7844543,469.1451111,463.5882263,451.0890503,37.54341399,37.33338173,36.89117889,35.89652606
GH201400000397,GHGE71FL,GH,2014,397,GH2014DHS,4618.873047,5251.195801,5918.919434,323.489416,367.5582385,417.8768844,471.0126428,6271.818182,0.704216146,0.711386871,0.725556278,-9999,1193,1203,1120,1309,1141,906,947,48.125,-9999,0.273600564,0.299682236,0.819602123,0.377696663,0.351177841,0.224886477,0.105549484,0.568704839,1378.363636,1138.859606,120940.9791,384.2674477,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.05080869197845459,2,2,2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,187.1818182,2498.94751,2622.22998,2734.304688,2807.55835,198.8599244,208.6704316,217.5890535,223.4183947
GH201400000398,GHGE71FL,GH,2014,398,GH2014DHS,75833.90625,86215.54688,97178.42188,212.4454641,241.3868207,274.4326091,309.3285241,8824.461749,0.00963823,0.012379885,0.022517395,-9999,4474.8,4520.7,4590.5,4496.2,4894,5152.6,5147.7,29.83333333,11.0,0.072741059,0.132090335,0.568886728,0.540999349,0.366986434,0.483054161,0.379953321,0.124630789,1517.144809,33816.63164,69842.17633,99544.55658,1359.8,1076.4,1516.6,1095.9,1254.7,1434.5,1062,0.8167872194383965,0,0,1,27.43574905,24.57324982,26.66825104,27.44675064,26.50300026,24.90450096,25.84375,27.53549957,27.05324936,26.70400047,26.11400032,25.48099899,64.77595628,74602.125,84693.8125,95593.4375,106299.6406,237.4659392,269.5887782,304.2833621,338.362265
